PERIODO;ORIGENFECHA;ORIGENESTACIONID;ORIGENNOMBRE;DESTINOFECHA;DESTINOESTACIONID;DESTINONOMBRE;TIEMPOUSO
2010;06/12/2010 9:59;6;DERECHO;06/12/2010 10:26;5;ADUANA;26
2010;06/12/2010 9:47;3;RETIRO;06/12/2010 9:58;6;DERECHO;11
2010;06/12/2010 9:35;6;DERECHO;06/12/2010 10:16;6;DERECHO;41
2010;06/12/2010 9:32;6;DERECHO;06/12/2010 10:24;6;DERECHO;52
2010;06/12/2010 9:29;3;RETIRO;06/12/2010 9:47;5;ADUANA;19
2010;06/12/2010 9:04;3;RETIRO;06/12/2010 9:19;5;ADUANA;15
2010;06/12/2010 8:53;3;RETIRO;06/12/2010 9:12;5;ADUANA;19
2010;06/12/2010 8:49;6;DERECHO;06/12/2010 9:40;6;DERECHO;52
2010;06/12/2010 8:48;3;RETIRO;06/12/2010 9:09;5;ADUANA;22
2010;06/12/2010 8:43;3;RETIRO;06/12/2010 8:59;5;ADUANA;17
2010;06/12/2010 8:42;3;RETIRO;06/12/2010 9:34;3;RETIRO;53
2010;06/12/2010 8:41;3;RETIRO;06/12/2010 8:59;5;ADUANA;18
2010;06/12/2010 8:35;3;RETIRO;06/12/2010 8:54;5;ADUANA;20
2010;06/12/2010 8:35;6;DERECHO;06/12/2010 9:39;6;DERECHO;65
2010;06/12/2010 8:33;6;DERECHO;06/12/2010 8:47;6;DERECHO;14
2010;06/12/2010 8:26;3;RETIRO;06/12/2010 8:48;5;ADUANA;22
2010;06/12/2010 8:25;3;RETIRO;06/12/2010 8:46;5;ADUANA;21
2010;06/12/2010 8:21;3;RETIRO;06/12/2010 8:36;6;DERECHO;14
2010;06/12/2010 8:10;3;RETIRO;06/12/2010 8:31;5;ADUANA;21
2010;06/12/2010 8:01;5;ADUANA;06/12/2010 8:56;5;ADUANA;55
2010;06/12/2010 7:59;5;ADUANA;06/12/2010 8:55;5;ADUANA;56
2010;06/12/2010 7:38;3;RETIRO;06/12/2010 7:56;6;DERECHO;18
2010;04/12/2010 14:34;5;ADUANA;04/12/2010 15:09;3;RETIRO;35
2010;04/12/2010 14:34;5;ADUANA;04/12/2010 15:07;3;RETIRO;34
2010;04/12/2010 14:06;3;RETIRO;04/12/2010 14:47;6;DERECHO;41
2010;04/12/2010 14:05;5;ADUANA;04/12/2010 14:41;5;ADUANA;36
2010;04/12/2010 13:40;5;ADUANA;04/12/2010 15:01;5;ADUANA;81
2010;04/12/2010 13:35;5;ADUANA;04/12/2010 14:59;5;ADUANA;85
2010;04/12/2010 13:31;5;ADUANA;04/12/2010 15:00;5;ADUANA;89
2010;04/12/2010 13:25;6;DERECHO;04/12/2010 14:03;5;ADUANA;38
2010;04/12/2010 13:25;6;DERECHO;04/12/2010 14:03;5;ADUANA;38
2010;04/12/2010 13:00;5;ADUANA;04/12/2010 14:16;5;ADUANA;76
2010;04/12/2010 12:58;6;DERECHO;04/12/2010 13:05;3;RETIRO;7
2010;04/12/2010 12:54;6;DERECHO;04/12/2010 13:40;6;DERECHO;46
2010;04/12/2010 12:54;5;ADUANA;04/12/2010 13:30;6;DERECHO;36
2010;04/12/2010 12:53;5;ADUANA;04/12/2010 13:31;6;DERECHO;38
2010;04/12/2010 12:52;3;RETIRO;04/12/2010 14:35;6;DERECHO;103
2010;04/12/2010 12:49;3;RETIRO;04/12/2010 14:34;6;DERECHO;105
2010;04/12/2010 12:49;6;DERECHO;04/12/2010 13:40;6;DERECHO;51
2010;04/12/2010 12:45;6;DERECHO;04/12/2010 13:42;6;DERECHO;57
2010;04/12/2010 12:40;6;DERECHO;04/12/2010 14:33;5;ADUANA;113
2010;04/12/2010 12:39;6;DERECHO;04/12/2010 13:10;6;DERECHO;31
2010;04/12/2010 12:38;6;DERECHO;04/12/2010 14:32;5;ADUANA;114
2010;04/12/2010 12:37;5;ADUANA;04/12/2010 12:43;5;ADUANA;6
2010;04/12/2010 12:33;6;DERECHO;04/12/2010 13:45;6;DERECHO;73
2010;04/12/2010 12:32;6;DERECHO;04/12/2010 12:34;5;ADUANA;2
2010;04/12/2010 12:32;3;RETIRO;04/12/2010 14:20;3;RETIRO;108
2010;04/12/2010 12:30;3;RETIRO;04/12/2010 14:19;3;RETIRO;109
2010;04/12/2010 12:29;6;DERECHO;04/12/2010 12:31;5;ADUANA;1
2010;04/12/2010 12:28;6;DERECHO;04/12/2010 13:43;6;DERECHO;76
2010;04/12/2010 12:27;6;DERECHO;04/12/2010 12:28;5;ADUANA;1
2010;04/12/2010 12:24;3;RETIRO;04/12/2010 13:25;3;RETIRO;62
2010;04/12/2010 12:21;6;DERECHO;04/12/2010 12:24;5;ADUANA;2
2010;04/12/2010 12:16;6;DERECHO;04/12/2010 12:17;6;DERECHO;1
2010;04/12/2010 12:14;6;DERECHO;04/12/2010 13:06;6;DERECHO;52
2010;04/12/2010 12:06;6;DERECHO;04/12/2010 12:12;6;DERECHO;6
2010;04/12/2010 11:35;6;DERECHO;04/12/2010 13:33;6;DERECHO;118
2010;04/12/2010 11:31;6;DERECHO;04/12/2010 12:51;6;DERECHO;80
2010;04/12/2010 11:30;6;DERECHO;04/12/2010 13:37;6;DERECHO;127
2010;04/12/2010 11:22;6;DERECHO;04/12/2010 11:44;6;DERECHO;22
2010;04/12/2010 11:22;6;DERECHO;04/12/2010 11:45;6;DERECHO;23
2010;04/12/2010 11:13;6;DERECHO;04/12/2010 12:32;6;DERECHO;79
2010;04/12/2010 11:12;5;ADUANA;04/12/2010 12:32;5;ADUANA;80
2010;04/12/2010 11:05;6;DERECHO;04/12/2010 12:52;5;ADUANA;108
2010;04/12/2010 11:04;6;DERECHO;04/12/2010 12:51;5;ADUANA;107
2010;04/12/2010 10:52;3;RETIRO;04/12/2010 12:16;6;DERECHO;83
2010;04/12/2010 10:52;3;RETIRO;04/12/2010 12:17;6;DERECHO;85
2010;04/12/2010 10:40;6;DERECHO;04/12/2010 11:07;6;DERECHO;26
2010;04/12/2010 10:35;5;ADUANA;04/12/2010 11:53;5;ADUANA;78
2010;04/12/2010 10:32;3;RETIRO;04/12/2010 12:11;3;RETIRO;99
2010;04/12/2010 10:25;5;ADUANA;04/12/2010 11:52;5;ADUANA;88
2010;04/12/2010 10:14;5;ADUANA;04/12/2010 11:40;5;ADUANA;86
2010;04/12/2010 9:43;3;RETIRO;04/12/2010 11:06;3;RETIRO;82
2010;04/12/2010 9:38;6;DERECHO;04/12/2010 11:05;6;DERECHO;87
2010;04/12/2010 9:37;3;RETIRO;04/12/2010 11:06;3;RETIRO;89
2010;04/12/2010 9:18;5;ADUANA;04/12/2010 10:16;5;ADUANA;58
2010;04/12/2010 9:13;6;DERECHO;04/12/2010 10:07;6;DERECHO;53
2010;03/12/2010 19:43;6;DERECHO;03/12/2010 19:44;5;ADUANA;1
2010;03/12/2010 19:18;5;ADUANA;03/12/2010 19:46;3;RETIRO;27
2010;03/12/2010 18:56;5;ADUANA;03/12/2010 19:38;6;DERECHO;42
2010;03/12/2010 18:55;6;DERECHO;03/12/2010 19:37;6;DERECHO;42
2010;03/12/2010 18:54;6;DERECHO;03/12/2010 19:10;3;RETIRO;16
2010;03/12/2010 18:54;5;ADUANA;03/12/2010 18:56;5;ADUANA;2
2010;03/12/2010 18:52;5;ADUANA;03/12/2010 19:21;3;RETIRO;29
2010;03/12/2010 18:49;6;DERECHO;03/12/2010 19:38;6;DERECHO;49
2010;03/12/2010 18:49;5;ADUANA;03/12/2010 19:37;6;DERECHO;48
2010;03/12/2010 18:48;6;DERECHO;03/12/2010 19:54;6;DERECHO;66
2010;03/12/2010 18:47;5;ADUANA;03/12/2010 19:36;6;DERECHO;49
2010;03/12/2010 18:39;6;DERECHO;03/12/2010 19:11;3;RETIRO;32
2010;03/12/2010 18:37;6;DERECHO;03/12/2010 19:19;6;DERECHO;42
2010;03/12/2010 18:26;6;DERECHO;03/12/2010 19:40;6;DERECHO;74
2010;03/12/2010 18:26;6;DERECHO;03/12/2010 19:39;6;DERECHO;73
2010;03/12/2010 18:24;3;RETIRO;03/12/2010 18:38;6;DERECHO;14
2010;03/12/2010 18:22;3;RETIRO;03/12/2010 18:34;6;DERECHO;12
2010;03/12/2010 18:18;3;RETIRO;03/12/2010 18:33;6;DERECHO;14
2010;03/12/2010 18:06;5;ADUANA;03/12/2010 18:28;3;RETIRO;21
2010;03/12/2010 18:02;5;ADUANA;03/12/2010 18:24;3;RETIRO;22
2010;03/12/2010 18:00;5;ADUANA;03/12/2010 18:25;6;DERECHO;25
2010;03/12/2010 17:49;6;DERECHO;03/12/2010 18:00;3;RETIRO;10
2010;03/12/2010 17:48;5;ADUANA;03/12/2010 18:19;6;DERECHO;31
2010;03/12/2010 17:33;5;ADUANA;03/12/2010 17:49;3;RETIRO;16
2010;03/12/2010 17:28;5;ADUANA;03/12/2010 17:59;6;DERECHO;31
2010;03/12/2010 17:19;6;DERECHO;03/12/2010 18:08;6;DERECHO;49
2010;03/12/2010 17:18;5;ADUANA;03/12/2010 17:51;6;DERECHO;33
2010;03/12/2010 17:14;5;ADUANA;03/12/2010 17:29;3;RETIRO;15
2010;03/12/2010 17:13;5;ADUANA;03/12/2010 17:29;3;RETIRO;17
2010;03/12/2010 17:04;3;RETIRO;03/12/2010 18:26;3;RETIRO;82
2010;03/12/2010 17:00;5;ADUANA;03/12/2010 17:25;3;RETIRO;25
2010;03/12/2010 16:59;3;RETIRO;03/12/2010 17:30;5;ADUANA;31
2010;03/12/2010 16:57;5;ADUANA;03/12/2010 17:19;3;RETIRO;21
2010;03/12/2010 16:55;5;ADUANA;03/12/2010 17:12;3;RETIRO;17
2010;03/12/2010 16:54;5;ADUANA;03/12/2010 16:56;6;DERECHO;2
2010;03/12/2010 16:53;5;ADUANA;03/12/2010 17:25;6;DERECHO;32
2010;03/12/2010 16:53;6;DERECHO;03/12/2010 18:02;6;DERECHO;69
2010;03/12/2010 16:51;3;RETIRO;03/12/2010 17:32;5;ADUANA;41
2010;03/12/2010 16:50;5;ADUANA;03/12/2010 17:47;5;ADUANA;57
2010;03/12/2010 16:49;6;DERECHO;03/12/2010 17:52;6;DERECHO;63
2010;03/12/2010 16:48;3;RETIRO;03/12/2010 17:17;6;DERECHO;29
2010;03/12/2010 16:46;3;RETIRO;03/12/2010 18:16;6;DERECHO;90
2010;03/12/2010 16:44;3;RETIRO;03/12/2010 18:18;6;DERECHO;94
2010;03/12/2010 16:36;5;ADUANA;03/12/2010 16:52;3;RETIRO;16
2010;03/12/2010 16:30;5;ADUANA;03/12/2010 16:56;3;RETIRO;27
2010;03/12/2010 16:29;6;DERECHO;03/12/2010 16:42;3;RETIRO;13
2010;03/12/2010 16:29;5;ADUANA;03/12/2010 16:57;3;RETIRO;29
2010;03/12/2010 16:28;6;DERECHO;03/12/2010 18:20;3;RETIRO;112
2010;03/12/2010 16:26;6;DERECHO;03/12/2010 17:28;6;DERECHO;62
2010;03/12/2010 16:25;6;DERECHO;03/12/2010 18:17;3;RETIRO;112
2010;03/12/2010 16:23;6;DERECHO;03/12/2010 18:23;3;RETIRO;120
2010;03/12/2010 16:17;3;RETIRO;03/12/2010 17:27;3;RETIRO;70
2010;03/12/2010 16:17;5;ADUANA;03/12/2010 17:10;5;ADUANA;53
2010;03/12/2010 16:15;6;DERECHO;03/12/2010 16:27;3;RETIRO;12
2010;03/12/2010 16:10;5;ADUANA;03/12/2010 17:34;5;ADUANA;84
2010;03/12/2010 16:09;5;ADUANA;03/12/2010 17:33;5;ADUANA;84
2010;03/12/2010 16:00;5;ADUANA;03/12/2010 17:08;5;ADUANA;68
2010;03/12/2010 15:58;5;ADUANA;03/12/2010 16:32;5;ADUANA;34
2010;03/12/2010 15:45;6;DERECHO;03/12/2010 17:20;6;DERECHO;95
2010;03/12/2010 15:44;6;DERECHO;03/12/2010 17:21;6;DERECHO;98
2010;03/12/2010 15:41;5;ADUANA;03/12/2010 16:04;6;DERECHO;22
2010;03/12/2010 15:39;5;ADUANA;03/12/2010 17:38;5;ADUANA;119
2010;03/12/2010 15:36;5;ADUANA;03/12/2010 16:14;6;DERECHO;38
2010;03/12/2010 15:34;3;RETIRO;03/12/2010 17:55;3;RETIRO;141
2010;03/12/2010 15:32;5;ADUANA;03/12/2010 16:39;5;ADUANA;67
2010;03/12/2010 15:27;5;ADUANA;03/12/2010 15:31;5;ADUANA;4
2010;03/12/2010 15:26;3;RETIRO;03/12/2010 15:36;6;DERECHO;10
2010;03/12/2010 15:23;5;ADUANA;03/12/2010 17:16;5;ADUANA;114
2010;03/12/2010 15:23;6;DERECHO;03/12/2010 15:52;6;DERECHO;30
2010;03/12/2010 15:22;3;RETIRO;03/12/2010 15:47;5;ADUANA;25
2010;03/12/2010 15:21;5;ADUANA;03/12/2010 15:56;5;ADUANA;35
2010;03/12/2010 15:18;6;DERECHO;03/12/2010 16:59;5;ADUANA;101
2010;03/12/2010 15:10;6;DERECHO;03/12/2010 15:22;3;RETIRO;12
2010;03/12/2010 15:00;3;RETIRO;03/12/2010 15:14;6;DERECHO;14
2010;03/12/2010 14:59;3;RETIRO;03/12/2010 15:13;6;DERECHO;14
2010;03/12/2010 14:43;3;RETIRO;03/12/2010 16:06;6;DERECHO;83
2010;03/12/2010 14:40;3;RETIRO;03/12/2010 16:07;6;DERECHO;86
2010;03/12/2010 14:40;5;ADUANA;03/12/2010 15:34;5;ADUANA;54
2010;03/12/2010 14:39;6;DERECHO;03/12/2010 15:29;6;DERECHO;51
2010;03/12/2010 14:27;3;RETIRO;03/12/2010 15:33;3;RETIRO;67
2010;03/12/2010 14:17;5;ADUANA;03/12/2010 14:57;3;RETIRO;41
2010;03/12/2010 14:16;5;ADUANA;03/12/2010 14:59;3;RETIRO;43
2010;03/12/2010 14:14;5;ADUANA;03/12/2010 15:28;5;ADUANA;74
2010;03/12/2010 14:13;6;DERECHO;03/12/2010 15:05;6;DERECHO;52
2010;03/12/2010 13:59;5;ADUANA;03/12/2010 15:15;6;DERECHO;76
2010;03/12/2010 13:51;3;RETIRO;03/12/2010 14:11;6;DERECHO;20
2010;03/12/2010 13:20;6;DERECHO;03/12/2010 13:39;3;RETIRO;20
2010;03/12/2010 13:15;3;RETIRO;03/12/2010 14:09;5;ADUANA;54
2010;03/12/2010 13:05;6;DERECHO;03/12/2010 13:41;5;ADUANA;36
2010;03/12/2010 13:03;5;ADUANA;03/12/2010 13:30;5;ADUANA;28
2010;03/12/2010 12:54;5;ADUANA;03/12/2010 14:07;5;ADUANA;73
2010;03/12/2010 12:50;5;ADUANA;03/12/2010 14:06;5;ADUANA;76
2010;03/12/2010 12:44;3;RETIRO;03/12/2010 13:00;5;ADUANA;17
2010;03/12/2010 12:34;3;RETIRO;03/12/2010 12:59;5;ADUANA;25
2010;03/12/2010 12:33;3;RETIRO;03/12/2010 13:19;3;RETIRO;46
2010;03/12/2010 12:28;3;RETIRO;03/12/2010 12:42;3;RETIRO;13
2010;03/12/2010 12:21;3;RETIRO;03/12/2010 14:25;3;RETIRO;124
2010;03/12/2010 12:12;6;DERECHO;03/12/2010 12:40;6;DERECHO;28
2010;03/12/2010 12:06;3;RETIRO;03/12/2010 12:06;3;RETIRO;0
2010;03/12/2010 12:05;3;RETIRO;03/12/2010 12:05;3;RETIRO;1
2010;03/12/2010 11:52;3;RETIRO;03/12/2010 13:06;3;RETIRO;75
2010;03/12/2010 11:45;3;RETIRO;03/12/2010 12:08;3;RETIRO;24
2010;03/12/2010 11:31;6;DERECHO;03/12/2010 12:36;6;DERECHO;65
2010;03/12/2010 11:26;5;ADUANA;03/12/2010 13:14;3;RETIRO;108
2010;03/12/2010 11:24;5;ADUANA;03/12/2010 12:26;5;ADUANA;63
2010;03/12/2010 11:20;3;RETIRO;03/12/2010 12:34;3;RETIRO;75
2010;03/12/2010 11:19;6;DERECHO;03/12/2010 12:01;5;ADUANA;41
2010;03/12/2010 11:16;6;DERECHO;03/12/2010 11:58;6;DERECHO;42
2010;03/12/2010 11:10;5;ADUANA;03/12/2010 12:37;3;RETIRO;87
2010;03/12/2010 11:08;5;ADUANA;03/12/2010 12:38;3;RETIRO;89
2010;03/12/2010 11:08;5;ADUANA;03/12/2010 12:06;5;ADUANA;58
2010;03/12/2010 11:05;3;RETIRO;03/12/2010 12:51;3;RETIRO;106
2010;03/12/2010 10:59;6;DERECHO;03/12/2010 11:30;5;ADUANA;31
2010;03/12/2010 10:56;3;RETIRO;03/12/2010 11:33;3;RETIRO;37
2010;03/12/2010 10:53;6;DERECHO;03/12/2010 12:23;6;DERECHO;90
2010;03/12/2010 10:50;3;RETIRO;03/12/2010 11:08;6;DERECHO;18
2010;03/12/2010 10:46;6;DERECHO;03/12/2010 12:25;6;DERECHO;99
2010;03/12/2010 10:41;3;RETIRO;03/12/2010 11:16;5;ADUANA;35
2010;03/12/2010 10:41;3;RETIRO;03/12/2010 12:19;3;RETIRO;98
2010;03/12/2010 10:37;6;DERECHO;03/12/2010 10:50;3;RETIRO;13
2010;03/12/2010 10:34;3;RETIRO;03/12/2010 10:55;6;DERECHO;21
2010;03/12/2010 10:33;5;ADUANA;03/12/2010 11:42;5;ADUANA;69
2010;03/12/2010 10:30;5;ADUANA;03/12/2010 11:58;5;ADUANA;88
2010;03/12/2010 10:24;5;ADUANA;03/12/2010 11:45;5;ADUANA;82
2010;03/12/2010 10:22;5;ADUANA;03/12/2010 12:34;5;ADUANA;132
2010;03/12/2010 10:16;3;RETIRO;03/12/2010 10:29;6;DERECHO;13
2010;03/12/2010 10:14;6;DERECHO;03/12/2010 10:46;5;ADUANA;32
2010;03/12/2010 10:06;3;RETIRO;03/12/2010 10:26;5;ADUANA;20
2010;03/12/2010 10:06;5;ADUANA;03/12/2010 11:46;5;ADUANA;100
2010;03/12/2010 9:59;3;RETIRO;03/12/2010 19:06;5;ADUANA;547
2010;03/12/2010 9:55;3;RETIRO;03/12/2010 10:06;6;DERECHO;11
2010;03/12/2010 9:33;3;RETIRO;03/12/2010 10:49;3;RETIRO;76
2010;03/12/2010 9:30;6;DERECHO;03/12/2010 9:54;5;ADUANA;24
2010;03/12/2010 9:24;3;RETIRO;03/12/2010 9:48;5;ADUANA;24
2010;03/12/2010 9:15;3;RETIRO;03/12/2010 9:50;5;ADUANA;35
2010;03/12/2010 9:05;3;RETIRO;03/12/2010 9:32;5;ADUANA;27
2010;03/12/2010 9:04;5;ADUANA;03/12/2010 19:09;5;ADUANA;606
2010;03/12/2010 9:04;3;RETIRO;03/12/2010 10:59;5;ADUANA;115
2010;03/12/2010 8:54;3;RETIRO;03/12/2010 9:15;5;ADUANA;21
2010;03/12/2010 8:53;6;DERECHO;03/12/2010 8:57;6;DERECHO;3
2010;03/12/2010 8:53;3;RETIRO;03/12/2010 9:14;5;ADUANA;22
2010;03/12/2010 8:46;6;DERECHO;03/12/2010 9:54;6;DERECHO;68
2010;03/12/2010 8:40;6;DERECHO;03/12/2010 9:52;6;DERECHO;72
2010;03/12/2010 8:20;6;DERECHO;03/12/2010 9:33;6;DERECHO;74
2010;03/12/2010 8:17;3;RETIRO;03/12/2010 8:17;3;RETIRO;1
2010;03/12/2010 8:10;6;DERECHO;03/12/2010 9:42;3;RETIRO;92
2010;02/12/2010 20:00;5;ADUANA;02/12/2010 20:01;3;RETIRO;1
2010;02/12/2010 20:00;3;RETIRO;02/12/2010 20:01;5;ADUANA;1
2010;02/12/2010 19:24;6;DERECHO;02/12/2010 19:49;6;DERECHO;25
2010;02/12/2010 19:20;5;ADUANA;02/12/2010 19:57;6;DERECHO;37
2010;02/12/2010 19:19;5;ADUANA;02/12/2010 19:47;3;RETIRO;28
2010;02/12/2010 19:18;5;ADUANA;02/12/2010 19:47;6;DERECHO;29
2010;02/12/2010 19:16;6;DERECHO;02/12/2010 19:28;3;RETIRO;12
2010;02/12/2010 19:11;6;DERECHO;02/12/2010 19:48;6;DERECHO;37
2010;02/12/2010 19:05;5;ADUANA;02/12/2010 19:25;3;RETIRO;20
2010;02/12/2010 19:04;6;DERECHO;02/12/2010 19:57;6;DERECHO;54
2010;02/12/2010 19:01;6;DERECHO;02/12/2010 20:02;6;DERECHO;61
2010;02/12/2010 19:01;5;ADUANA;02/12/2010 19:16;3;RETIRO;15
2010;02/12/2010 19:01;6;DERECHO;02/12/2010 19:55;6;DERECHO;55
2010;02/12/2010 18:48;6;DERECHO;02/12/2010 19:57;6;DERECHO;69
2010;02/12/2010 18:46;5;ADUANA;02/12/2010 19:14;3;RETIRO;28
2010;02/12/2010 18:43;5;ADUANA;02/12/2010 18:55;3;RETIRO;12
2010;02/12/2010 18:37;6;DERECHO;02/12/2010 19:16;6;DERECHO;39
2010;02/12/2010 18:36;3;RETIRO;02/12/2010 18:59;6;DERECHO;23
2010;02/12/2010 18:26;3;RETIRO;02/12/2010 19:17;6;DERECHO;51
2010;02/12/2010 18:24;5;ADUANA;02/12/2010 18:41;3;RETIRO;17
2010;02/12/2010 18:22;3;RETIRO;02/12/2010 18:33;6;DERECHO;11
2010;02/12/2010 18:14;3;RETIRO;02/12/2010 18:28;6;DERECHO;14
2010;02/12/2010 18:11;6;DERECHO;02/12/2010 18:24;3;RETIRO;13
2010;02/12/2010 17:59;3;RETIRO;02/12/2010 18:11;6;DERECHO;12
2010;02/12/2010 17:56;5;ADUANA;02/12/2010 18:10;3;RETIRO;15
2010;02/12/2010 17:52;3;RETIRO;02/12/2010 19:49;5;ADUANA;117
2010;02/12/2010 17:48;6;DERECHO;02/12/2010 18:03;3;RETIRO;16
2010;02/12/2010 17:36;3;RETIRO;02/12/2010 18:05;6;DERECHO;29
2010;02/12/2010 17:30;5;ADUANA;02/12/2010 17:49;3;RETIRO;19
2010;02/12/2010 17:20;5;ADUANA;02/12/2010 17:39;3;RETIRO;18
2010;02/12/2010 17:18;6;DERECHO;02/12/2010 18:20;6;DERECHO;62
2010;02/12/2010 17:17;3;RETIRO;02/12/2010 17:31;6;DERECHO;13
2010;02/12/2010 17:10;5;ADUANA;02/12/2010 18:40;5;ADUANA;91
2010;02/12/2010 17:10;6;DERECHO;02/12/2010 17:56;3;RETIRO;46
2010;02/12/2010 17:06;5;ADUANA;02/12/2010 18:42;3;RETIRO;96
2010;02/12/2010 17:03;5;ADUANA;02/12/2010 18:41;5;ADUANA;98
2010;02/12/2010 16:58;6;DERECHO;02/12/2010 17:56;6;DERECHO;58
2010;02/12/2010 16:58;5;ADUANA;02/12/2010 17:21;3;RETIRO;23
2010;02/12/2010 16:55;5;ADUANA;02/12/2010 17:43;3;RETIRO;47
2010;02/12/2010 16:53;3;RETIRO;02/12/2010 19:06;3;RETIRO;134
2010;02/12/2010 16:48;3;RETIRO;02/12/2010 18:38;6;DERECHO;109
2010;02/12/2010 16:48;3;RETIRO;02/12/2010 17:02;6;DERECHO;15
2010;02/12/2010 16:42;5;ADUANA;02/12/2010 17:41;3;RETIRO;59
2010;02/12/2010 16:37;6;DERECHO;02/12/2010 17:28;6;DERECHO;52
2010;02/12/2010 16:19;3;RETIRO;02/12/2010 17:03;3;RETIRO;44
2010;02/12/2010 16:17;3;RETIRO;02/12/2010 16:35;6;DERECHO;18
2010;02/12/2010 16:16;6;DERECHO;02/12/2010 17:37;6;DERECHO;82
2010;02/12/2010 15:56;6;DERECHO;02/12/2010 17:01;6;DERECHO;66
2010;02/12/2010 15:46;6;DERECHO;02/12/2010 15:49;3;RETIRO;3
2010;02/12/2010 15:42;6;DERECHO;02/12/2010 18:30;6;DERECHO;168
2010;02/12/2010 15:41;5;ADUANA;02/12/2010 16:35;6;DERECHO;55
2010;02/12/2010 15:38;3;RETIRO;02/12/2010 15:59;5;ADUANA;21
2010;02/12/2010 15:35;6;DERECHO;02/12/2010 16:37;5;ADUANA;62
2010;02/12/2010 15:30;6;DERECHO;02/12/2010 16:13;3;RETIRO;43
2010;02/12/2010 15:17;3;RETIRO;02/12/2010 16:20;3;RETIRO;63
2010;02/12/2010 15:17;6;DERECHO;02/12/2010 16:01;6;DERECHO;44
2010;02/12/2010 15:08;6;DERECHO;02/12/2010 15:18;3;RETIRO;10
2010;02/12/2010 15:05;6;DERECHO;02/12/2010 15:46;6;DERECHO;40
2010;02/12/2010 15:00;3;RETIRO;02/12/2010 15:20;3;RETIRO;21
2010;02/12/2010 14:52;5;ADUANA;02/12/2010 15:10;3;RETIRO;18
2010;02/12/2010 14:51;3;RETIRO;02/12/2010 16:51;3;RETIRO;121
2010;02/12/2010 14:48;6;DERECHO;02/12/2010 17:18;5;ADUANA;150
2010;02/12/2010 14:44;5;ADUANA;02/12/2010 14:50;5;ADUANA;6
2010;02/12/2010 14:30;5;ADUANA;02/12/2010 16:06;5;ADUANA;95
2010;02/12/2010 14:13;6;DERECHO;02/12/2010 14:45;6;DERECHO;32
2010;02/12/2010 14:10;5;ADUANA;02/12/2010 14:39;6;DERECHO;28
2010;02/12/2010 14:02;6;DERECHO;02/12/2010 14:17;3;RETIRO;15
2010;02/12/2010 13:57;5;ADUANA;02/12/2010 14:55;5;ADUANA;58
2010;02/12/2010 13:54;6;DERECHO;02/12/2010 14:14;3;RETIRO;20
2010;02/12/2010 13:52;5;ADUANA;02/12/2010 14:45;5;ADUANA;54
2010;02/12/2010 13:49;6;DERECHO;02/12/2010 13:52;6;DERECHO;3
2010;02/12/2010 13:33;3;RETIRO;02/12/2010 13:45;6;DERECHO;12
2010;02/12/2010 13:32;5;ADUANA;02/12/2010 13:48;5;ADUANA;16
2010;02/12/2010 13:28;6;DERECHO;02/12/2010 14:00;5;ADUANA;32
2010;02/12/2010 13:25;6;DERECHO;02/12/2010 13:43;3;RETIRO;18
2010;02/12/2010 13:25;5;ADUANA;02/12/2010 13:58;5;ADUANA;33
2010;02/12/2010 13:22;6;DERECHO;02/12/2010 13:23;6;DERECHO;1
2010;02/12/2010 13:21;6;DERECHO;02/12/2010 13:34;3;RETIRO;13
2010;02/12/2010 13:16;5;ADUANA;02/12/2010 13:44;3;RETIRO;28
2010;02/12/2010 13:16;6;DERECHO;02/12/2010 13:18;6;DERECHO;2
2010;02/12/2010 13:12;6;DERECHO;02/12/2010 13:12;6;DERECHO;1
2010;02/12/2010 13:02;6;DERECHO;02/12/2010 13:55;5;ADUANA;53
2010;02/12/2010 12:56;5;ADUANA;02/12/2010 14:28;3;RETIRO;91
2010;02/12/2010 12:50;5;ADUANA;02/12/2010 12:55;5;ADUANA;5
2010;02/12/2010 12:48;6;DERECHO;02/12/2010 14:11;3;RETIRO;83
2010;02/12/2010 12:42;5;ADUANA;02/12/2010 13:45;5;ADUANA;64
2010;02/12/2010 12:41;5;ADUANA;02/12/2010 13:42;5;ADUANA;61
2010;02/12/2010 12:16;6;DERECHO;02/12/2010 12:50;5;ADUANA;34
2010;02/12/2010 12:08;3;RETIRO;02/12/2010 12:19;6;DERECHO;11
2010;02/12/2010 11:35;5;ADUANA;02/12/2010 12:11;5;ADUANA;36
2010;02/12/2010 11:22;5;ADUANA;02/12/2010 12:49;5;ADUANA;87
2010;02/12/2010 11:20;5;ADUANA;02/12/2010 11:38;3;RETIRO;18
2010;02/12/2010 11:19;6;DERECHO;02/12/2010 12:04;3;RETIRO;45
2010;02/12/2010 11:15;5;ADUANA;02/12/2010 11:43;6;DERECHO;28
2010;02/12/2010 11:08;3;RETIRO;02/12/2010 12:53;3;RETIRO;105
2010;02/12/2010 11:03;5;ADUANA;02/12/2010 12:32;5;ADUANA;89
2010;02/12/2010 11:03;6;DERECHO;02/12/2010 11:57;6;DERECHO;54
2010;02/12/2010 10:59;5;ADUANA;02/12/2010 12:30;5;ADUANA;91
2010;02/12/2010 10:48;6;DERECHO;02/12/2010 14:13;3;RETIRO;205
2010;02/12/2010 10:44;3;RETIRO;02/12/2010 12:45;3;RETIRO;121
