WKT	ID	LINEA	RAMAL	SENTIDO	TIPO_SERVICIO
LINESTRING (-58.522547037690238 -34.638860006931552,-58.522649954821425 -34.638847964939451,-58.523239022454987 -34.638894016839501,-58.523724978994579 -34.638932003018702,-58.523924004021751 -34.63894696019841,-58.525095038045777 -34.639043019570209,-58.526410028853341 -34.639140976125979,-58.527077015754656 -34.639187960528588,-58.527612994741958 -34.639220044316318,-58.527711966951017 -34.639226032401154,-58.528818031358071 -34.639298017581119,-58.529179016442036 -34.639327033586241,-58.52996702900024 -34.639388993076508,-58.52999996072657 -34.639392040390462,-58.531103965727475 -34.639471038547164,-58.532189984436002 -34.63955697937228,-58.533313007249774 -34.639671019408375,-58.534846030478377 -34.639783995796385,-58.535812032089432 -34.639866008203029,-58.537269032091274 -34.639974040809371,-58.538612041140439 -34.640081045076528,-58.539209003288512 -34.640181021476295,-58.540026004941687 -34.640245963245221,-58.541424999641038 -34.640274009952641,-58.542897026228232 -34.64027503	292	96	R	ida	COMUN BASICO
LINESTRING (-58.522547037690238 -34.638860006931552,-58.522649954821425 -34.638847964939451,-58.523239022454987 -34.638894016839501,-58.523724978994579 -34.638932003018702,-58.523924004021751 -34.63894696019841,-58.525095038045777 -34.639043019570209,-58.526410028853341 -34.639140976125979,-58.527077015754656 -34.639187960528588,-58.527612994741958 -34.639220044316318,-58.527711966951017 -34.639226032401154,-58.528818031358071 -34.639298017581119,-58.529179016442036 -34.639327033586241,-58.52996702900024 -34.639388993076508,-58.52999996072657 -34.639392040390462,-58.531103965727475 -34.639471038547164,-58.532189984436002 -34.63955697937228,-58.533313007249774 -34.639671019408375,-58.534846030478377 -34.639783995796385,-58.535812032089432 -34.639866008203029,-58.537269032091274 -34.639974040809371,-58.538612041140439 -34.640081045076528,-58.539209003288512 -34.640181021476295,-58.540026004941687 -34.640245963245221,-58.541424999641038 -34.640274009952641,-58.542897026228232 -34.64027503	293	96	S	ida	COMUN BASICO
LINESTRING (-58.522547037690238 -34.638860006931552,-58.522649954821425 -34.638847964939451,-58.523239022454987 -34.638894016839501,-58.523724978994579 -34.638932003018702,-58.523924004021751 -34.63894696019841,-58.525095038045777 -34.639043019570209,-58.526410028853341 -34.639140976125979,-58.527077015754656 -34.639187960528588,-58.527612994741958 -34.639220044316318,-58.527711966951017 -34.639226032401154,-58.528818031358071 -34.639298017581119,-58.529179016442036 -34.639327033586241,-58.52996702900024 -34.639388993076508,-58.52999996072657 -34.639392040390462,-58.531103965727475 -34.639471038547164,-58.532189984436002 -34.63955697937228,-58.533313007249774 -34.639671019408375,-58.534846030478377 -34.639783995796385,-58.535812032089432 -34.639866008203029,-58.537269032091274 -34.639974040809371,-58.538612041140439 -34.640081045076528,-58.539209003288512 -34.640181021476295,-58.540026004941687 -34.640245963245221,-58.541424999641038 -34.640274009952641,-58.542897026228232 -34.64027503	294	96	T	ida	COMUN BASICO
LINESTRING (-58.522547037690238 -34.638860006931552,-58.522649954821425 -34.638847964939451,-58.523239022454987 -34.638894016839501,-58.523724978994579 -34.638932003018702,-58.523924004021751 -34.63894696019841,-58.525095038045777 -34.639043019570209,-58.526410028853341 -34.639140976125979,-58.527077015754656 -34.639187960528588,-58.527612994741958 -34.639220044316318,-58.527711966951017 -34.639226032401154,-58.528818031358071 -34.639298017581119,-58.529179016442036 -34.639327033586241,-58.52996702900024 -34.639388993076508,-58.52999996072657 -34.639392040390462,-58.531103965727475 -34.639471038547164,-58.532189984436002 -34.63955697937228,-58.533313007249774 -34.639671019408375,-58.534846030478377 -34.639783995796385,-58.535812032089432 -34.639866008203029,-58.537269032091274 -34.639974040809371,-58.538612041140439 -34.640081045076528,-58.539209003288512 -34.640181021476295,-58.540026004941687 -34.640245963245221,-58.541424999641038 -34.640274009952641,-58.542897026228232 -34.64027503	295	96	U	ida	COMUN BASICO
LINESTRING (-58.522547037690238 -34.638860006931552,-58.522649954821425 -34.638847964939451,-58.523239022454987 -34.638894016839501,-58.523724978994579 -34.638932003018702,-58.523924004021751 -34.63894696019841,-58.525095038045777 -34.639043019570209,-58.526410028853341 -34.639140976125979,-58.527077015754656 -34.639187960528588,-58.527612994741958 -34.639220044316318,-58.527711966951017 -34.639226032401154,-58.528818031358071 -34.639298017581119,-58.529179016442036 -34.639327033586241,-58.52996702900024 -34.639388993076508,-58.52999996072657 -34.639392040390462,-58.531103965727475 -34.639471038547164,-58.532189984436002 -34.63955697937228,-58.533313007249774 -34.639671019408375,-58.534846030478377 -34.639783995796385,-58.535812032089432 -34.639866008203029,-58.537269032091274 -34.639974040809371,-58.538612041140439 -34.640081045076528,-58.539209003288512 -34.640181021476295,-58.540026004941687 -34.640245963245221,-58.541424999641038 -34.640274009952641,-58.542897026228232 -34.64027503	296	96	V	ida	COMUN BASICO
LINESTRING (-58.522547037690238 -34.638860006931552,-58.522649954821425 -34.638847964939451,-58.523239022454987 -34.638894016839501,-58.523724978994579 -34.638932003018702,-58.523924004021751 -34.63894696019841,-58.525095038045777 -34.639043019570209,-58.526410028853341 -34.639140976125979,-58.527077015754656 -34.639187960528588,-58.527612994741958 -34.639220044316318,-58.527711966951017 -34.639226032401154,-58.528818031358071 -34.639298017581119,-58.529179016442036 -34.639327033586241,-58.52996702900024 -34.639388993076508,-58.52999996072657 -34.639392040390462,-58.531103965727475 -34.639471038547164,-58.532189984436002 -34.63955697937228,-58.533313007249774 -34.639671019408375,-58.534846030478377 -34.639783995796385,-58.535812032089432 -34.639866008203029,-58.537269032091274 -34.639974040809371,-58.538612041140439 -34.640081045076528,-58.539209003288512 -34.640181021476295,-58.540026004941687 -34.640245963245221,-58.541424999641038 -34.640274009952641,-58.542897026228232 -34.64027503	297	96	W	ida	COMUN BASICO
LINESTRING (-58.522547037690238 -34.638860006931552,-58.522649954821425 -34.638847964939451,-58.523239022454987 -34.638894016839501,-58.523724978994579 -34.638932003018702,-58.523924004021751 -34.63894696019841,-58.525095038045777 -34.639043019570209,-58.526410028853341 -34.639140976125979,-58.527077015754656 -34.639187960528588,-58.527612994741958 -34.639220044316318,-58.527711966951017 -34.639226032401154,-58.528818031358071 -34.639298017581119,-58.529179016442036 -34.639327033586241,-58.52996702900024 -34.639388993076508,-58.52999996072657 -34.639392040390462,-58.531103965727475 -34.639471038547164,-58.532189984436002 -34.63955697937228,-58.533313007249774 -34.639671019408375,-58.534846030478377 -34.639783995796385,-58.535812032089432 -34.639866008203029,-58.537269032091274 -34.639974040809371,-58.538612041140439 -34.640081045076528,-58.539209003288512 -34.640181021476295,-58.540026004941687 -34.640245963245221,-58.541424999641038 -34.640274009952641,-58.542897026228232 -34.64027503	298	96	X	ida	COMUN BASICO
LINESTRING (-58.522547037690238 -34.638860006931552,-58.522649954821425 -34.638847964939451,-58.523239022454987 -34.638894016839501,-58.523724978994579 -34.638932003018702,-58.523924004021751 -34.63894696019841,-58.525095038045777 -34.639043019570209,-58.526410028853341 -34.639140976125979,-58.527077015754656 -34.639187960528588,-58.527612994741958 -34.639220044316318,-58.527711966951017 -34.639226032401154,-58.528818031358071 -34.639298017581119,-58.529179016442036 -34.639327033586241,-58.52996702900024 -34.639388993076508,-58.52999996072657 -34.639392040390462,-58.531103965727475 -34.639471038547164,-58.532189984436002 -34.63955697937228,-58.533313007249774 -34.639671019408375,-58.534846030478377 -34.639783995796385,-58.535812032089432 -34.639866008203029,-58.537269032091274 -34.639974040809371,-58.538612041140439 -34.640081045076528,-58.539209003288512 -34.640181021476295,-58.540026004941687 -34.640245963245221,-58.541424999641038 -34.640274009952641,-58.542897026228232 -34.64027503	299	96	Y	ida	COMUN BASICO
LINESTRING (-58.522547037690238 -34.638860006931552,-58.522649954821425 -34.638847964939451,-58.523239022454987 -34.638894016839501,-58.523724978994579 -34.638932003018702,-58.523924004021751 -34.63894696019841,-58.525095038045777 -34.639043019570209,-58.526410028853341 -34.639140976125979,-58.527077015754656 -34.639187960528588,-58.527612994741958 -34.639220044316318,-58.527711966951017 -34.639226032401154,-58.528818031358071 -34.639298017581119,-58.529179016442036 -34.639327033586241,-58.52996702900024 -34.639388993076508,-58.52999996072657 -34.639392040390462,-58.531103965727475 -34.639471038547164,-58.532189984436002 -34.63955697937228,-58.533313007249774 -34.639671019408375,-58.534846030478377 -34.639783995796385,-58.535812032089432 -34.639866008203029,-58.537269032091274 -34.639974040809371,-58.538612041140439 -34.640081045076528,-58.539209003288512 -34.640181021476295,-58.540026004941687 -34.640245963245221,-58.541424999641038 -34.640274009952641,-58.542897026228232 -34.64027503	300	96	Z	ida	COMUN BASICO
LINESTRING (-58.382750006976565 -34.629049033142778,-58.382841038326362 -34.629057026977648,-58.384245984444405 -34.629101035863528,-58.38419398169998 -34.629776040624336,-58.384186003023849 -34.62984203361178,-58.384111974200657 -34.629832969800468,-58.382733960904915 -34.629740019403798,-58.382747970350735 -34.629108989125463,-58.382750006976565 -34.629049033142778,-58.382753037995826 -34.628984028773878,-58.382798016631618 -34.627952972601953,-58.382805009534849 -34.627884003713717,-58.382804980940492 -34.627819989102342,-58.382809992351234 -34.627471969376309,-58.382809960814257 -34.627411020246441,-58.382808955126656 -34.627334021747721,-58.382812971765198 -34.627272985106387,-58.382814987644451 -34.626953003586003,-58.382826996633852 -34.626437017670895,-58.382844998008956 -34.626050958248364,-58.382843980728005 -34.625986041356214,-58.382848004011208 -34.625917972113236,-58.382868001512961 -34.625325985245752,-58.382883996682246 -34.624779978034944,-58.382891015140245 -34.624683	304	96	AD	ida	EXPRESO 
LINESTRING (-58.382750006976565 -34.629049033142778,-58.382841038326362 -34.629057026977648,-58.384245984444405 -34.629101035863528,-58.38419398169998 -34.629776040624336,-58.384186003023849 -34.62984203361178,-58.384111974200657 -34.629832969800468,-58.382733960904915 -34.629740019403798,-58.382747970350735 -34.629108989125463,-58.382750006976565 -34.629049033142778,-58.382753037995826 -34.628984028773878,-58.382798016631618 -34.627952972601953,-58.382805009534849 -34.627884003713717,-58.382804980940492 -34.627819989102342,-58.382809992351234 -34.627471969376309,-58.382809960814257 -34.627411020246441,-58.382808955126656 -34.627334021747721,-58.382812971765198 -34.627272985106387,-58.382814987644451 -34.626953003586003,-58.382826996633852 -34.626437017670895,-58.382844998008956 -34.626050958248364,-58.382843980728005 -34.625986041356214,-58.382848004011208 -34.625917972113236,-58.382868001512961 -34.625325985245752,-58.382883996682246 -34.624779978034944,-58.382891015140245 -34.624683	305	96	AE	ida	EXPRESO 
LINESTRING (-58.382750006976565 -34.629049033142778,-58.382753037995826 -34.628984028773878,-58.382798016631618 -34.627952972601953,-58.382805009534849 -34.627884003713717,-58.382804980940492 -34.627819989102342,-58.382809992351234 -34.627471969376309,-58.382809960814257 -34.627411020246441,-58.382808955126656 -34.627334021747721,-58.382812971765198 -34.627272985106387,-58.382814987644451 -34.626953003586003,-58.382826996633852 -34.626437017670895,-58.382844998008956 -34.626050958248364,-58.382843980728005 -34.625986041356214,-58.382848004011208 -34.625917972113236,-58.382868001512961 -34.625325985245752,-58.382883996682246 -34.624779978034944,-58.382891015140245 -34.624683960688905,-58.382891037153016 -34.624660969534787,-58.382906001412287 -34.623969981967939,-58.382902008032367 -34.623912997315472,-58.382898022339802 -34.623847988297648,-58.382902967131841 -34.623099020259808,-58.382903966235475 -34.622901026325373,-58.38290497303899 -34.622788956273979,-58.382907990295941 -34.62236	306	96	AF	ida	EXPRESO 
LINESTRING (-58.382750006976565 -34.629049033142778,-58.382841038326362 -34.629057026977648,-58.384245984444405 -34.629101035863528,-58.38419398169998 -34.629776040624336,-58.384186003023849 -34.62984203361178,-58.384111974200657 -34.629832969800468,-58.382733960904915 -34.629740019403798,-58.382747970350735 -34.629108989125463,-58.382750006976565 -34.629049033142778,-58.382753037995826 -34.628984028773878,-58.382798016631618 -34.627952972601953,-58.382805009534849 -34.627884003713717,-58.382804980940492 -34.627819989102342,-58.382809992351234 -34.627471969376309,-58.382809960814257 -34.627411020246441,-58.382808955126656 -34.627334021747721,-58.382812971765198 -34.627272985106387,-58.382814987644451 -34.626953003586003,-58.382826996633852 -34.626437017670895,-58.382844998008956 -34.626050958248364,-58.382843980728005 -34.625986041356214,-58.382848004011208 -34.625917972113236,-58.382868001512961 -34.625325985245752,-58.382883996682246 -34.624779978034944,-58.382891015140245 -34.624683	307	96	AG	ida	EXPRESO 
LINESTRING (-58.382750006976565 -34.629049033142778,-58.382841038326362 -34.629057026977648,-58.384245984444405 -34.629101035863528,-58.38419398169998 -34.629776040624336,-58.384186003023849 -34.62984203361178,-58.384111974200657 -34.629832969800468,-58.382733960904915 -34.629740019403798,-58.382747970350735 -34.629108989125463,-58.382750006976565 -34.629049033142778,-58.382753037995826 -34.628984028773878,-58.382798016631618 -34.627952972601953,-58.382805009534849 -34.627884003713717,-58.382804980940492 -34.627819989102342,-58.382809992351234 -34.627471969376309,-58.382809960814257 -34.627411020246441,-58.382808955126656 -34.627334021747721,-58.382812971765198 -34.627272985106387,-58.382814987644451 -34.626953003586003,-58.382826996633852 -34.626437017670895,-58.382844998008956 -34.626050958248364,-58.382843980728005 -34.625986041356214,-58.382848004011208 -34.625917972113236,-58.382868001512961 -34.625325985245752,-58.382883996682246 -34.624779978034944,-58.382891015140245 -34.624683	308	96	AH	ida	EXPRESO 
LINESTRING (-58.377912999307455 -34.628582968409383,-58.377923006116909 -34.628561967762465,-58.377947977634769 -34.628509961997224,-58.378339976489784 -34.627485008545122,-58.378363964001466 -34.627426961190707,-58.378393985662143 -34.627361975573749,-58.378856008221163 -34.626110042185445,-58.378884957616641 -34.626037031329389,-58.378973004701052 -34.626057017470693,-58.379228955131865 -34.626122018947925,-58.37953400917165 -34.626200036620915,-58.380063987547828 -34.626335999583596,-58.380207970434711 -34.626373964836397,-58.380306985943591 -34.62640099002197,-58.380431990165611 -34.626436958638031,-58.381794009249134 -34.626823039201142,-58.381971978157331 -34.62688104074082,-58.382180993247268 -34.626927972664582,-58.382207977518462 -34.626930965800661,-58.382333017003226 -34.626932040023789,-58.382720993814942 -34.626941040686084,-58.382814987644451 -34.626953003586003,-58.382916984756662 -34.626968037136457,-58.38427096013784 -34.627033019984118,-58.384346985385434 -34.62702098	309	97	A	ida	COMUN BASICO
